Level	Rule Name	Subject	Property	Value
ERROR	duplicate_label	liver increased accumulation lipid droplet liver, abnormal	rdfs:label	liver increased accumulation lipid droplet liver, abnormal
ERROR	duplicate_label	liver increased accumulation lipid droplet liver, abnormal	rdfs:label	liver increased accumulation lipid droplet liver, abnormal
ERROR	duplicate_label	hair cell anterior macula decreased amount, abnormal	rdfs:label	hair cell anterior macula decreased amount, abnormal
ERROR	duplicate_label	hair cell anterior macula decreased amount, abnormal	rdfs:label	hair cell anterior macula decreased amount, abnormal
ERROR	misused_obsolete_label	obsolete Wnt-activated signaling pathway involved in forebrain neuron fate commitment disrupted, abnormal	rdfs:label	obsolete Wnt-activated signaling pathway involved in forebrain neuron fate commitment disrupted, abnormal
ERROR	misused_obsolete_label	obsolete canonical Wnt signaling pathway involved in neural crest cell differentiation disrupted, abnormal	rdfs:label	obsolete canonical Wnt signaling pathway involved in neural crest cell differentiation disrupted, abnormal
ERROR	misused_obsolete_label	obsolete mRNA polyadenylation disrupted, abnormal	rdfs:label	obsolete mRNA polyadenylation disrupted, abnormal
ERROR	misused_obsolete_label	obsolete Wnt signaling pathway involved in dorsal/ventral axis specification increased occurrence, abnormal	rdfs:label	obsolete Wnt signaling pathway involved in dorsal/ventral axis specification increased occurrence, abnormal
ERROR	misused_obsolete_label	obsolete reproduction decreased efficacy, abnormal	rdfs:label	obsolete reproduction decreased efficacy, abnormal
ERROR	misused_obsolete_label	obsolete regulation of DNA methylation disrupted, abnormal	rdfs:label	obsolete regulation of DNA methylation disrupted, abnormal
ERROR	misused_obsolete_label	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' decreased occurrence, abnormal	rdfs:label	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' decreased occurrence, abnormal
ERROR	misused_obsolete_label	obsolete regulation of DNA methylation process quality, abnormal	rdfs:label	obsolete regulation of DNA methylation process quality, abnormal
WARN	missing_definition	Zebrafish Phenotype	IAO:0000115	
INFO	missing_superclass	Zebrafish Phenotype	rdfs:subClassOf	
INFO	missing_superclass	somitogenesis disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite specification disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	determination of left/right asymmetry in lateral mesoderm disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ectoderm development disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lateral mesoderm development disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel morphogenesis disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hematopoietic stem cell differentiation disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border somite 5 amorphous, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite shape, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border somite 7 amorphous, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border somite 8 amorphous, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border somite 6 amorphous, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border somite 9 amorphous, abnormal	rdfs:subClassOf	
INFO	missing_superclass	post-vent region quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intersegmental vessel malformed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border irregular spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somite border deformed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hematopoietic stem cell decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hindbrain morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	motor neuron spinal cord decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	spinal cord interneuron decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	trunk decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	post-vent region decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	endoderm development disrupted, abnormal	rdfs:subClassOf	
